epoch,d_loss,g_loss,d_adv,d_attr,g_adv,g_attr,val_attr_acc,train_attr_acc
1452,0.5773802,1.4965512,0.41043708,0.16694315,1.4213779,0.07517286,0.9354735,0.0
1453,0.57797116,1.4950656,0.4112071,0.16676396,1.4214523,0.07361341,0.9380675,0.0
1454,0.574822,1.5018326,0.40752873,0.16729337,1.4279715,0.07386127,0.93125814,0.0
1455,0.5800907,1.4942365,0.41286868,0.16722207,1.4188352,0.07540056,0.9357977,0.0
1456,0.5735492,1.4987408,0.4068328,0.16671605,1.4233749,0.075364746,0.93417645,0.0
1457,0.57528645,1.5020237,0.40869948,0.16658682,1.4259298,0.07609375,0.9319066,0.0
1458,0.5785397,1.4936688,0.41170567,0.16683395,1.4187434,0.07492645,0.92963696,0.0
1459,0.5741624,1.4996502,0.40685138,0.1673113,1.4255267,0.074123725,0.9393645,0.0
1460,0.5729438,1.5042727,0.4057139,0.16722986,1.4287155,0.07555657,0.93450063,0.0
1461,0.5751146,1.4954256,0.4084949,0.16661964,1.4205381,0.0748865,0.9380675,0.0
1462,0.5785748,1.4965792,0.41096205,0.16761273,1.4224796,0.074099265,0.93223083,0.0
1463,0.5751421,1.5013888,0.4084692,0.16667256,1.4270726,0.07431694,0.9383918,0.0
1464,0.5759522,1.5041268,0.40900573,0.1669467,1.4297942,0.07433228,0.9348249,0.0
1465,0.5777004,1.4940892,0.4100605,0.1676401,1.4194428,0.07464696,0.9309338,0.0
1466,0.5723604,1.4951837,0.40640813,0.16595201,1.4193767,0.075806715,0.9315824,0.0
1467,0.5719459,1.5001354,0.40460774,0.16733803,1.4258945,0.07424142,0.9263944,0.0
1468,0.5764542,1.4998156,0.41020915,0.16624488,1.4236639,0.07615276,0.9296369,0.0
1469,0.58309823,1.4872034,0.41644755,0.16665088,1.4126279,0.07457402,0.93612194,0.0
1470,0.5750479,1.4976268,0.4069916,0.16805626,1.4227664,0.074859835,0.9280156,0.0
1471,0.57769144,1.4972155,0.4101285,0.16756289,1.421719,0.07549698,0.9354734,0.0
1472,0.5763051,1.5101173,0.409888,0.16641684,1.435054,0.07506317,0.9312581,0.0
1473,0.57679904,1.4923278,0.41010517,0.16669378,1.417105,0.07522177,0.9357977,0.0
1474,0.57644683,1.5041807,0.40811977,0.16832714,1.4291999,0.074980654,0.9244488,0.0
1475,0.5722661,1.5032564,0.40622625,0.1660397,1.4287864,0.074469075,0.9302854,0.0
1476,0.57649654,1.4973856,0.4093866,0.16711017,1.4224343,0.074951716,0.9299611,0.0
1477,0.57763183,1.4992191,0.41086748,0.16676445,1.4248767,0.07434251,0.9367705,0.0
1478,0.5807262,1.500983,0.4126629,0.16806324,1.4252945,0.07568851,0.9351492,0.0
1479,0.5719409,1.5123727,0.40478012,0.16716085,1.437813,0.074559286,0.93223095,0.0
1480,0.5761878,1.4973592,0.40749893,0.16868879,1.4225966,0.07476275,0.9335279,0.0
1481,0.5751235,1.4900624,0.40901148,0.16611181,1.4147916,0.07527065,0.9422828,0.0
1482,0.5745341,1.5141207,0.40662143,0.1679123,1.4386896,0.075430386,0.93190664,0.0
1483,0.5752279,1.5056512,0.4087704,0.16645727,1.4314443,0.0742082,0.93482494,0.0
1484,0.5804073,1.4855714,0.41362634,0.1667812,1.408732,0.07683931,0.9289884,0.0
1485,0.5773885,1.5000591,0.41009405,0.16729437,1.425373,0.07468537,0.9319066,0.0
1486,0.572437,1.5097493,0.40572795,0.16670908,1.4350435,0.07470479,0.9348248,0.0
1487,0.5774577,1.4994097,0.4103261,0.16713144,1.4252037,0.074207366,0.9370946,0.0
1488,0.57558167,1.4958533,0.40805474,0.1675267,1.4202175,0.07563537,0.93741894,0.0
1489,0.5728134,1.498448,0.40497702,0.16783592,1.4230955,0.07535238,0.93644613,0.0
1490,0.5800456,1.491121,0.4132023,0.16684358,1.4164648,0.07465612,0.9332037,0.0
1491,0.58357835,1.4922744,0.41614425,0.16743398,1.4180791,0.07419559,0.93223083,0.0
1492,0.5740034,1.5000238,0.40651816,0.16748513,1.4262253,0.07379771,0.9289884,0.0
1493,0.5728406,1.5066545,0.40431753,0.16852295,1.4319258,0.074728765,0.92996114,0.0
1494,0.5752996,1.5063775,0.40756577,0.16773395,1.4309063,0.07546981,0.9322309,0.0
1495,0.5761836,1.4956362,0.40923458,0.16694877,1.4200199,0.07561633,0.9377432,0.0
1496,0.5794361,1.4927868,0.41273546,0.16670088,1.418104,0.074682675,0.938716,0.0
1497,0.5759259,1.5004933,0.40884176,0.16708395,1.4256847,0.074809976,0.94066143,0.0
1498,0.5780301,1.4935288,0.41050345,0.16752668,1.4188327,0.07469687,0.93774325,0.0
1499,0.5825411,1.4972409,0.41395468,0.16858675,1.4222881,0.07495162,0.9319067,0.0
1500,0.57599956,1.4927576,0.40977433,0.16622508,1.4180689,0.074688494,0.9335278,0.0
1501,0.58062875,1.4953679,0.41352943,0.16709936,1.4203292,0.075039506,0.9338522,0.0
1502,0.5756252,1.5009997,0.40947092,0.16615431,1.4249611,0.076038525,0.94001293,0.0
1503,0.5758491,1.4959157,0.40958372,0.16626532,1.4214195,0.074495636,0.93093383,0.0
1504,0.5769913,1.4996688,0.4093081,0.16768298,1.4245981,0.07507067,0.93709475,0.0
1505,0.57576,1.4998705,0.40871337,0.16704741,1.4241643,0.075706184,0.93060964,0.0
1506,0.5771065,1.5061435,0.41018125,0.1669249,1.4310126,0.0751311,0.93741894,0.0
1507,0.5756161,1.5050056,0.40891507,0.16670129,1.4304066,0.07459855,0.9403372,0.0
1508,0.5796363,1.4962459,0.41246277,0.16717304,1.421419,0.074827746,0.93612194,0.0
1509,0.5770142,1.4973099,0.4101889,0.16682546,1.4227794,0.07453101,0.9380674,0.0
1510,0.5800653,1.4971589,0.41273442,0.16733086,1.4219409,0.0752176,0.94098574,0.0
1511,0.577659,1.5012078,0.40992966,0.16772966,1.4269826,0.074223824,0.9299611,0.0
1512,0.5770997,1.4952979,0.41075626,0.16634367,1.4205799,0.07471782,0.93514925,0.0
1513,0.57192695,1.4998719,0.40499792,0.16692899,1.4255493,0.074321836,0.92315173,0.0
1514,0.5727513,1.5008996,0.40642494,0.16632596,1.4267331,0.07416616,0.9416343,0.0
1515,0.58067334,1.489348,0.41303104,0.16764194,1.4136062,0.075742826,0.93028545,0.0
1516,0.5726302,1.5076997,0.40626788,0.16636224,1.4325366,0.075163156,0.9357977,0.0
1517,0.5774775,1.4935641,0.41001874,0.16745876,1.4190986,0.07446562,0.938716,0.0
1518,0.58178943,1.4898148,0.41483688,0.16695237,1.4149644,0.07485064,0.9348249,0.0
1519,0.57377315,1.4977756,0.4075946,0.16617851,1.4225242,0.07525143,0.9341764,0.0
1520,0.5760883,1.4944812,0.40924445,0.16684368,1.4196013,0.0748798,0.9322309,0.0
1521,0.5787382,1.4950634,0.41112486,0.16761345,1.4205923,0.07447037,0.93190664,0.0
1522,0.5775527,1.4964341,0.40939465,0.16815773,1.4222306,0.07420341,0.9354735,0.0
1523,0.57513833,1.498127,0.40822908,0.16690913,1.4232773,0.07484937,0.94325554,0.0
1524,0.57929105,1.4978358,0.41224846,0.1670425,1.4234548,0.074381545,0.9348248,0.0
1525,0.5767142,1.4990486,0.41009185,0.16662212,1.4247949,0.07425363,0.9270427,0.0
1526,0.5811192,1.4913522,0.41356233,0.16755676,1.4165362,0.074816756,0.93644613,0.0
1527,0.5733564,1.5070238,0.4046822,0.16867381,1.4313916,0.0756319,0.93320364,0.0
1528,0.5752444,1.4970735,0.40921146,0.16603316,1.4215049,0.07556896,0.93223083,0.0
1529,0.5749747,1.4963069,0.40887186,0.16610329,1.4208254,0.075482324,0.93028533,0.0
1530,0.5761593,1.4950994,0.40961727,0.16654174,1.420205,0.07489441,0.9348249,0.0
1531,0.5783266,1.4956427,0.41177383,0.16655284,1.4202415,0.07540197,0.9364462,0.0
1532,0.57682115,1.4910381,0.40984878,0.16697226,1.4162651,0.074771985,0.9328793,0.0
1533,0.57035995,1.5035088,0.4040713,0.16628842,1.4289484,0.07456141,0.93806744,0.0
1534,0.5765791,1.4995091,0.41093746,0.16564162,1.4252315,0.07427869,0.93125814,0.0
1535,0.57558197,1.4953333,0.40826428,0.16731776,1.4222345,0.07309767,0.9354735,0.0
1536,0.57551384,1.4991125,0.40818635,0.16732709,1.4244448,0.07466833,0.9312581,0.0
1537,0.575779,1.5025649,0.40971845,0.16606037,1.4270799,0.07548517,0.9312582,0.0
1538,0.5742153,1.5022426,0.40796164,0.16625403,1.4261264,0.07611558,0.92898834,0.0
1539,0.57598513,1.4991734,0.40930673,0.16667832,1.4257859,0.07338779,0.927367,0.0
1540,0.57668465,1.4950866,0.40988025,0.16680427,1.4197406,0.07534534,0.9377432,0.0
1541,0.57887834,1.4996234,0.41125575,0.16762291,1.425052,0.07457108,0.9257457,0.0
1542,0.57447356,1.4990256,0.40700996,0.16746353,1.4256997,0.07332585,0.9332037,0.0
1543,0.5811864,1.4906782,0.41414613,0.16704044,1.4164779,0.07419959,0.9383917,0.0
1544,0.5745494,1.5072732,0.40681452,0.16773525,1.4324769,0.074796766,0.93677056,0.0
1545,0.5767786,1.4937547,0.40917698,0.16760127,1.4193778,0.074377045,0.92347604,0.0
1546,0.57585454,1.4996843,0.4089038,0.16695057,1.4242672,0.075416714,0.9322309,0.0
1547,0.5766903,1.5054154,0.40952897,0.16716132,1.4309137,0.074502274,0.93158233,0.0
1548,0.5775619,1.4933345,0.40987372,0.16768825,1.4183542,0.07498093,0.9241246,0.0
1549,0.5772709,1.4953005,0.40946224,0.16780843,1.4212847,0.07401534,0.93352795,0.0
1550,0.57546675,1.4934176,0.40854004,0.16692656,1.420005,0.07341369,0.93612194,0.0
1551,0.5769581,1.4907131,0.40874296,0.1682152,1.416436,0.074276626,0.93644613,0.0
1552,0.5712904,1.5048059,0.40495694,0.16633306,1.431178,0.073628314,0.93774325,0.0
1553,0.573536,1.5046624,0.4064389,0.16709709,1.4294401,0.0752225,0.93060964,0.0
1554,0.57576156,1.4964457,0.41043162,0.16532984,1.4213734,0.0750727,0.94649804,0.0
1555,0.5802929,1.4967526,0.41386113,0.16643181,1.4204434,0.07630962,0.93806744,0.0
1556,0.5755775,1.5080924,0.4083808,0.16719687,1.4333122,0.07478065,0.9351491,0.0
1557,0.5733154,1.509912,0.40638337,0.16693214,1.4354079,0.074503794,0.9338522,0.0
1558,0.5711833,1.4968635,0.40503255,0.1661511,1.4220486,0.074815296,0.9306097,0.0
1559,0.5814268,1.4932432,0.4143428,0.16708411,1.419053,0.07418989,0.9367705,0.0
1560,0.57749796,1.4891082,0.4104975,0.16700041,1.4150176,0.07409012,0.92736703,0.0
1561,0.5733509,1.4995321,0.40655223,0.1667988,1.4248334,0.0746998,0.9357977,0.0
1562,0.5820162,1.4885536,0.41453004,0.16748622,1.4142447,0.07430903,0.93320364,0.0
1563,0.5789575,1.4921361,0.4121116,0.1668456,1.4174033,0.07473283,0.93223083,0.0
1564,0.57494813,1.5099543,0.40839392,0.16655438,1.4353906,0.07456389,0.9357977,0.0
1565,0.5798571,1.493708,0.41390494,0.16595234,1.4195669,0.07414145,0.9341764,0.0
1566,0.5785314,1.4988425,0.41185278,0.16667879,1.4235766,0.07526639,0.9390402,0.0
1567,0.5772934,1.4980546,0.41068628,0.16660722,1.4229348,0.07511979,0.94066155,0.0
1568,0.5799996,1.5000076,0.41415718,0.16584195,1.4256132,0.07439488,0.9361219,0.0
1569,0.5748044,1.5044149,0.40757915,0.16722554,1.428851,0.075564116,0.9315824,0.0
1570,0.57343173,1.4941984,0.40647084,0.16696055,1.4200431,0.074155584,0.9289883,0.0
1571,0.5767838,1.4999601,0.4102135,0.16657002,1.4254904,0.07447076,0.93677044,0.0
1572,0.5749641,1.5057888,0.40887186,0.16609232,1.4308225,0.074967586,0.9351492,0.0
1573,0.57559377,1.4933075,0.4098087,0.16578539,1.4190459,0.07426056,0.93677044,0.0
1574,0.582431,1.4875395,0.41495496,0.16747615,1.4126272,0.07491164,0.94098574,0.0
1575,0.5758213,1.4986236,0.4100221,0.16579893,1.4227945,0.07582973,0.9325551,0.0
1576,0.57804704,1.4954935,0.40975642,0.16829051,1.4203825,0.07511059,0.9309339,0.0
1577,0.576301,1.4962187,0.40962264,0.16667856,1.4203236,0.07589444,0.92866397,0.0
1578,0.5739742,1.5059041,0.40688792,0.16708635,1.4299219,0.075980805,0.9319067,0.0
1579,0.5768544,1.4967103,0.4101975,0.1666571,1.4234267,0.073283955,0.9357977,0.0
1580,0.5755333,1.4990423,0.4083052,0.16722801,1.4235767,0.075465575,0.93579763,0.0
1581,0.57567936,1.4980704,0.40984964,0.16582951,1.4238154,0.074255005,0.9393645,0.0
1582,0.5806851,1.4914714,0.41338548,0.16729957,1.4175037,0.073967025,0.9400129,0.0
1583,0.579611,1.5016003,0.41242114,0.16718984,1.4266104,0.07499013,0.9328794,0.0
1584,0.5796413,1.4888828,0.41268373,0.16695754,1.4137708,0.07511207,0.93287945,0.0
1585,0.5795815,1.4922279,0.4127157,0.16686605,1.4179472,0.0742818,0.93125814,0.0
1586,0.5751219,1.5018351,0.4076417,0.16748014,1.4281086,0.073726065,0.9273671,0.0
1587,0.57342863,1.5078722,0.40553224,0.16789593,1.4337397,0.07413276,0.94066155,0.0
1588,0.57452285,1.4970615,0.40720233,0.16732027,1.4224113,0.07464962,0.94293123,0.0
1589,0.5765652,1.501687,0.40808246,0.16848281,1.426939,0.07474761,0.93871593,0.0
1590,0.5754293,1.5062984,0.40868148,0.16674824,1.4302741,0.076023504,0.93741906,0.0
1591,0.5757245,1.4917138,0.40826607,0.16745837,1.4175675,0.07414578,0.9341764,0.0
1592,0.57856554,1.5050565,0.41086185,0.16770342,1.4308485,0.07420811,0.9403371,0.0
1593,0.57506245,1.5036895,0.40868968,0.16637279,1.4296755,0.07401305,0.9338522,0.0
1594,0.5802375,1.5013627,0.41311494,0.16712275,1.4263272,0.07503559,0.9322309,0.0
1595,0.5760792,1.4981356,0.40973806,0.16634125,1.4227186,0.07541726,0.9357976,0.0
1596,0.57782406,1.4979229,0.41196752,0.1658564,1.4224876,0.07543394,0.93287945,0.0
1597,0.5819301,1.4940319,0.41309768,0.16883238,1.418585,0.07544633,0.9357976,0.0
1598,0.5728665,1.4941858,0.40768802,0.16517821,1.4198283,0.074356414,0.93839175,0.0
1599,0.57981473,1.495232,0.41222972,0.16758524,1.4193369,0.07589398,0.93709457,0.0
1600,0.5734951,1.4968671,0.40835434,0.16514051,1.4220531,0.07481523,0.9354735,0.0
1601,0.571546,1.5139285,0.4052818,0.16626453,1.4396765,0.07425152,0.92963684,0.0
1602,0.572076,1.5140064,0.40395662,0.16811913,1.4390007,0.075005785,0.9345007,0.0
1603,0.58111626,1.4876883,0.4130603,0.16805604,1.4131776,0.0745119,0.94098586,0.0
1604,0.58258796,1.4925928,0.41680908,0.1657787,1.4191283,0.07346478,0.9435798,0.0
1605,0.57787937,1.5017698,0.41027343,0.16760609,1.4272192,0.07455038,0.9322309,0.0
1606,0.5794216,1.495832,0.41307417,0.16634768,1.4219393,0.07389265,0.93125814,0.0
1607,0.57259506,1.4966463,0.40614164,0.16645381,1.4212792,0.075367406,0.92963684,0.0
1608,0.58227843,1.49569,0.4167045,0.16557409,1.4198781,0.07581202,0.94033724,0.0
1609,0.58302814,1.4902707,0.4160741,0.16695401,1.4158262,0.074444145,0.93223083,0.0
1610,0.57406324,1.4998919,0.40730312,0.16676036,1.4257858,0.074106336,0.93968874,0.0
1611,0.57486546,1.5039192,0.40700814,0.1678574,1.4298149,0.07410516,0.9409857,0.0
1612,0.5809695,1.5074354,0.41351375,0.16745573,1.4321157,0.07531911,0.9280156,0.0
1613,0.577253,1.4957527,0.40930438,0.16794835,1.4224702,0.073283,0.92898834,0.0
1614,0.57717687,1.4953558,0.4092023,0.16797478,1.4208238,0.0745313,0.9351492,0.0
1615,0.57767004,1.4934206,0.4118858,0.16578455,1.4172115,0.07620948,0.9322309,0.0
1616,0.57824636,1.4938428,0.41145676,0.16678928,1.419509,0.07433345,0.9374189,0.0
1617,0.5765655,1.4922032,0.41039014,0.16617572,1.4177802,0.07442346,0.93904024,0.0
1618,0.5716554,1.5028156,0.40423974,0.16741517,1.4282898,0.07452695,0.93417645,0.0
1619,0.5753229,1.498822,0.4089851,0.16633794,1.4247206,0.0741011,0.93514913,0.0
1620,0.5774393,1.4994726,0.41164124,0.16579802,1.4247831,0.074689426,0.94195837,0.0
